"ID","FAMILY_ID","DR_DATE","DR_COMMENTS","LAST_UPDATED_BY","LAST_UPDATED_DATE","CREATED_BY","CREATED_DATE"
40866,2053,"13-04-2015","","",12-APR-15 05.17.35.235000000 PM,"",12-APR-15 05.17.35.235000000 PM
40867,2055,"13-04-2015","","",12-APR-15 05.18.19.679000000 PM,"",12-APR-15 05.18.19.679000000 PM
40868,2056,"13-04-2015","","",12-APR-15 05.18.39.600000000 PM,"",12-APR-15 05.18.39.600000000 PM
40869,2057,"13-04-2015","","",12-APR-15 05.18.45.903000000 PM,"",12-APR-15 05.18.45.903000000 PM
40870,2058,"13-04-2015","","",12-APR-15 05.19.04.810000000 PM,"",12-APR-15 05.19.04.810000000 PM
40871,2059,"13-04-2015","","",12-APR-15 05.19.22.859000000 PM,"",12-APR-15 05.19.22.859000000 PM
40872,2060,"13-04-2015","","",12-APR-15 05.19.55.915000000 PM,"",12-APR-15 05.19.55.915000000 PM
50912,2761,"03-08-2015","","",02-AUG-15 05.06.44.660000000 PM,"",02-AUG-15 05.06.44.660000000 PM
58595,3118,"10-11-2015","","",09-NOV-15 05.18.09.639000000 PM,"",09-NOV-15 05.18.09.639000000 PM
58596,3119,"10-11-2015","","",09-NOV-15 05.18.30.839000000 PM,"",09-NOV-15 05.18.30.839000000 PM
58597,3120,"10-11-2015","","",09-NOV-15 05.19.11.571000000 PM,"",09-NOV-15 05.19.11.571000000 PM
58599,2757,"10-11-2015","","",09-NOV-15 05.19.58.746000000 PM,"",09-NOV-15 05.19.58.746000000 PM
33563,2052,"28-01-2015","","",27-JAN-15 05.26.14.980000000 PM,"",27-JAN-15 05.26.14.980000000 PM
58600,2758,"10-11-2015","","",09-NOV-15 05.20.07.154000000 PM,"",09-NOV-15 05.20.07.154000000 PM
33568,2057,"28-01-2015","","",27-JAN-15 05.27.38.784000000 PM,"",27-JAN-15 05.27.38.784000000 PM
58601,2759,"10-11-2015","","",09-NOV-15 05.20.29.088000000 PM,"",09-NOV-15 05.20.29.088000000 PM
58602,2760,"10-11-2015","","",09-NOV-15 05.21.33.735000000 PM,"",09-NOV-15 05.21.33.735000000 PM
58603,2761,"10-11-2015","","",09-NOV-15 05.21.44.764000000 PM,"",09-NOV-15 05.21.44.764000000 PM
50913,2762,"03-08-2015","","",02-AUG-15 05.07.14.315000000 PM,"",02-AUG-15 05.07.14.315000000 PM
33564,2053,"28-01-2015","","",27-JAN-15 05.26.33.420000000 PM,"",27-JAN-15 05.26.33.420000000 PM
33569,2058,"28-01-2015","","",27-JAN-15 05.28.16.021000000 PM,"",27-JAN-15 05.28.16.021000000 PM
50914,2763,"03-08-2015","","",02-AUG-15 05.07.18.340000000 PM,"",02-AUG-15 05.07.18.340000000 PM
4686,608,"20-09-2013","","",19-SEP-13 06.48.37.545000000 PM,"",19-SEP-13 06.48.37.545000000 PM
4687,610,"20-09-2013","","",19-SEP-13 06.49.27.944000000 PM,"",19-SEP-13 06.49.27.944000000 PM
50915,2764,"03-08-2015","","",02-AUG-15 05.07.40.742000000 PM,"",02-AUG-15 05.07.40.742000000 PM
3893,610,"02-09-2013","","",30-AUG-13 06.10.19.747000000 PM,"",30-AUG-13 06.10.19.747000000 PM
33570,2059,"28-01-2015","","",27-JAN-15 05.29.02.151000000 PM,"",27-JAN-15 05.29.02.151000000 PM
50916,2765,"03-08-2015","","",02-AUG-15 05.07.48.152000000 PM,"",02-AUG-15 05.07.48.152000000 PM
50917,2766,"03-08-2015","","",02-AUG-15 05.08.09.680000000 PM,"",02-AUG-15 05.08.09.680000000 PM
33565,2054,"28-01-2015","","",27-JAN-15 05.27.00.377000000 PM,"",27-JAN-15 05.27.00.377000000 PM
33566,2055,"28-01-2015","","",27-JAN-15 05.27.06.117000000 PM,"",27-JAN-15 05.27.06.117000000 PM
50918,2767,"03-08-2015","VCP - Thumbs up
VIS - Thumbs up
LOG - Thumbs Up
GBL - Thumbs Up
FOS - Thumbs Up
RCS - Thumbs Up
PIM - Thumbs Up. Known issues
CST - Thumbs up
CZ-Thumbs Up
DOO - Thumbs up
PLM - BAT passed, browser testing completed without issue.  Export/Import testing blocked by bug 21555030
","",02-AUG-15 05.08.27.807000000 PM,"",02-AUG-15 05.08.27.807000000 PM
50919,2768,"03-08-2015","","",02-AUG-15 05.09.09.802000000 PM,"",02-AUG-15 05.09.09.802000000 PM
50920,2799,"03-08-2015","","",02-AUG-15 05.09.22.126000000 PM,"",02-AUG-15 05.09.22.126000000 PM
58604,2762,"10-11-2015","","",09-NOV-15 05.22.09.834000000 PM,"",09-NOV-15 05.22.09.834000000 PM
12317,1011,"07-03-2014","","",06-MAR-14 05.09.32.192000000 PM,"",06-MAR-14 05.09.32.192000000 PM
12318,1018,"07-03-2014","","",06-MAR-14 05.11.23.828000000 PM,"",06-MAR-14 05.11.23.828000000 PM
12319,1020,"07-03-2014","","",06-MAR-14 05.12.31.441000000 PM,"",06-MAR-14 05.12.31.441000000 PM
40898,1909,"13-04-2015","","",12-APR-15 05.31.17.807000000 PM,"",12-APR-15 05.31.17.807000000 PM
40899,1912,"13-04-2015","","",12-APR-15 05.31.27.760000000 PM,"",12-APR-15 05.31.27.760000000 PM
40900,1913,"13-04-2015","","",12-APR-15 05.31.49.491000000 PM,"",12-APR-15 05.31.49.491000000 PM
40901,1914,"13-04-2015","","",12-APR-15 05.32.16.089000000 PM,"",12-APR-15 05.32.16.089000000 PM
40902,1916,"13-04-2015","","",12-APR-15 05.32.19.084000000 PM,"",12-APR-15 05.32.19.084000000 PM
40903,1917,"13-04-2015","","",12-APR-15 05.32.46.899000000 PM,"",12-APR-15 05.32.46.899000000 PM
40904,1918,"13-04-2015","","",12-APR-15 05.33.06.913000000 PM,"",12-APR-15 05.33.06.913000000 PM
40905,1920,"13-04-2015","","",12-APR-15 05.33.22.342000000 PM,"",12-APR-15 05.33.22.342000000 PM
40919,1011,"13-04-2015","","",12-APR-15 05.38.19.693000000 PM,"",12-APR-15 05.38.19.693000000 PM
40920,1018,"13-04-2015","","",12-APR-15 05.39.54.666000000 PM,"",12-APR-15 05.39.54.666000000 PM
40921,1020,"13-04-2015","","",12-APR-15 05.41.10.935000000 PM,"",12-APR-15 05.41.10.935000000 PM
40922,1022,"13-04-2015","","",12-APR-15 05.41.23.742000000 PM,"",12-APR-15 05.41.23.742000000 PM
40923,1023,"13-04-2015","","",12-APR-15 05.41.28.812000000 PM,"",12-APR-15 05.41.28.812000000 PM
40924,1025,"13-04-2015","","",12-APR-15 05.41.51.120000000 PM,"",12-APR-15 05.41.51.120000000 PM
40925,1027,"13-04-2015","","",12-APR-15 05.42.07.126000000 PM,"",12-APR-15 05.42.07.126000000 PM
40926,1028,"13-04-2015","","",12-APR-15 05.42.32.710000000 PM,"",12-APR-15 05.42.32.710000000 PM
33571,2060,"28-01-2015","","",27-JAN-15 05.29.56.034000000 PM,"",27-JAN-15 05.29.56.034000000 PM
40928,2127,"13-04-2015","","",12-APR-15 05.43.17.185000000 PM,"",12-APR-15 05.43.17.185000000 PM
40929,2138,"13-04-2015","","",12-APR-15 05.43.39.181000000 PM,"",12-APR-15 05.43.39.181000000 PM
41026,2298,"15-04-2015","","",14-APR-15 04.37.07.683000000 PM,"",14-APR-15 04.37.07.683000000 PM
41027,2300,"15-04-2015","","",14-APR-15 04.37.32.550000000 PM,"",14-APR-15 04.37.32.550000000 PM
12320,1023,"07-03-2014","","",06-MAR-14 05.13.01.300000000 PM,"",06-MAR-14 05.13.01.300000000 PM
41028,2304,"15-04-2015","","",14-APR-15 04.37.53.438000000 PM,"",14-APR-15 04.37.53.438000000 PM
40478,607,"09-04-2015","","",08-APR-15 05.08.57.108000000 PM,"",08-APR-15 05.08.57.108000000 PM
40479,608,"09-04-2015","","",08-APR-15 05.09.03.177000000 PM,"",08-APR-15 05.09.03.177000000 PM
40480,610,"09-04-2015","","",08-APR-15 05.09.39.946000000 PM,"",08-APR-15 05.09.39.946000000 PM
40482,2049,"09-04-2015","","",08-APR-15 05.11.00.832000000 PM,"",08-APR-15 05.11.00.832000000 PM
40483,2050,"09-04-2015","","",08-APR-15 05.11.17.805000000 PM,"",08-APR-15 05.11.17.805000000 PM
40484,2051,"09-04-2015","","",08-APR-15 05.12.36.070000000 PM,"",08-APR-15 05.12.36.070000000 PM
4036,608,"04-09-2013","","",04-SEP-13 03.07.04.642000000 AM,"",04-SEP-13 03.07.04.642000000 AM
40485,2052,"09-04-2015","","",08-APR-15 05.12.41.233000000 PM,"",08-APR-15 05.12.41.233000000 PM
4911,608,"26-09-2013","","",25-SEP-13 06.56.26.735000000 PM,"",25-SEP-13 06.56.26.735000000 PM
4912,610,"26-09-2013","","",25-SEP-13 06.58.02.886000000 PM,"",25-SEP-13 06.58.02.886000000 PM
40486,2053,"09-04-2015","","",08-APR-15 05.12.58.581000000 PM,"",08-APR-15 05.12.58.581000000 PM
40487,2055,"09-04-2015","","",08-APR-15 05.13.46.020000000 PM,"",08-APR-15 05.13.46.020000000 PM
40488,2056,"09-04-2015","","",08-APR-15 05.14.10.559000000 PM,"",08-APR-15 05.14.10.559000000 PM
12321,1025,"07-03-2014","","",06-MAR-14 05.13.39.833000000 PM,"",06-MAR-14 05.13.39.833000000 PM
12322,1027,"07-03-2014","","",06-MAR-14 05.14.19.005000000 PM,"",06-MAR-14 05.14.19.005000000 PM
12323,1028,"07-03-2014","","",06-MAR-14 05.14.49.208000000 PM,"",06-MAR-14 05.14.49.208000000 PM
40489,2057,"09-04-2015","","",08-APR-15 05.14.17.844000000 PM,"",08-APR-15 05.14.17.844000000 PM
40490,2058,"09-04-2015","","",08-APR-15 05.15.00.120000000 PM,"",08-APR-15 05.15.00.120000000 PM
40491,2059,"09-04-2015","","",08-APR-15 05.15.19.885000000 PM,"",08-APR-15 05.15.19.885000000 PM
40492,2060,"09-04-2015","","",08-APR-15 05.16.11.178000000 PM,"",08-APR-15 05.16.11.178000000 PM
49709,2049,"17-07-2015","","",16-JUL-15 04.36.38.737000000 PM,"",16-JUL-15 04.36.38.737000000 PM
4579,608,"18-09-2013","","",17-SEP-13 06.47.49.433000000 PM,"",17-SEP-13 06.47.49.433000000 PM
4580,610,"18-09-2013","","",17-SEP-13 06.48.43.981000000 PM,"",17-SEP-13 06.48.43.981000000 PM
49710,2050,"17-07-2015","","",16-JUL-15 04.36.58.003000000 PM,"",16-JUL-15 04.36.58.003000000 PM
27593,1909,"29-11-2014","","",28-NOV-14 05.19.32.499000000 PM,"",28-NOV-14 05.19.32.499000000 PM
49711,2051,"17-07-2015","","",16-JUL-15 04.37.47.112000000 PM,"",16-JUL-15 04.37.47.112000000 PM
49712,2052,"17-07-2015","","",16-JUL-15 04.37.51.261000000 PM,"",16-JUL-15 04.37.51.261000000 PM
49713,2053,"17-07-2015","","",16-JUL-15 04.38.14.381000000 PM,"",16-JUL-15 04.38.14.381000000 PM
49714,2054,"17-07-2015","","",16-JUL-15 04.39.06.329000000 PM,"",16-JUL-15 04.39.06.329000000 PM
49715,2055,"17-07-2015","","",16-JUL-15 04.39.31.211000000 PM,"",16-JUL-15 04.39.31.211000000 PM
49716,2056,"17-07-2015","","",16-JUL-15 04.39.51.179000000 PM,"",16-JUL-15 04.39.51.179000000 PM
49717,2057,"17-07-2015","","",16-JUL-15 04.40.12.005000000 PM,"",16-JUL-15 04.40.12.005000000 PM
49718,2058,"17-07-2015","","",16-JUL-15 04.40.43.829000000 PM,"",16-JUL-15 04.40.43.829000000 PM
49719,2059,"17-07-2015","","",16-JUL-15 04.41.01.379000000 PM,"",16-JUL-15 04.41.01.379000000 PM
49720,2060,"17-07-2015","","",16-JUL-15 04.41.40.160000000 PM,"",16-JUL-15 04.41.40.160000000 PM
40518,1909,"09-04-2015","","",08-APR-15 05.27.04.007000000 PM,"",08-APR-15 05.27.04.007000000 PM
40519,1912,"09-04-2015","","",08-APR-15 05.27.30.387000000 PM,"",08-APR-15 05.27.30.387000000 PM
40520,1913,"09-04-2015","","",08-APR-15 05.27.47.531000000 PM,"",08-APR-15 05.27.47.531000000 PM
40521,1914,"09-04-2015","","",08-APR-15 05.28.32.537000000 PM,"",08-APR-15 05.28.32.537000000 PM
40522,1916,"09-04-2015","","",08-APR-15 05.28.36.063000000 PM,"",08-APR-15 05.28.36.063000000 PM
40523,1917,"09-04-2015","","",08-APR-15 05.28.47.014000000 PM,"",08-APR-15 05.28.47.014000000 PM
27594,1910,"29-11-2014","","",28-NOV-14 05.19.50.641000000 PM,"",28-NOV-14 05.19.50.641000000 PM
40524,1918,"09-04-2015","","",08-APR-15 05.29.08.386000000 PM,"",08-APR-15 05.29.08.386000000 PM
40525,1920,"09-04-2015","","",08-APR-15 05.29.24.235000000 PM,"",08-APR-15 05.29.24.235000000 PM
40539,1011,"09-04-2015","","",08-APR-15 05.34.28.451000000 PM,"",08-APR-15 05.34.28.451000000 PM
40540,1018,"09-04-2015","","",08-APR-15 05.35.16.437000000 PM,"",08-APR-15 05.35.16.437000000 PM
49723,2709,"17-07-2015","","",16-JUL-15 04.43.02.700000000 PM,"",16-JUL-15 04.43.02.700000000 PM
40541,1020,"09-04-2015","","",08-APR-15 05.36.45.809000000 PM,"",08-APR-15 05.36.45.809000000 PM
40542,1022,"09-04-2015","","",08-APR-15 05.36.58.835000000 PM,"",08-APR-15 05.36.58.835000000 PM
40543,1023,"09-04-2015","","",08-APR-15 05.37.04.935000000 PM,"",08-APR-15 05.37.04.935000000 PM
40544,1025,"09-04-2015","","",08-APR-15 05.37.28.912000000 PM,"",08-APR-15 05.37.28.912000000 PM
40545,1027,"09-04-2015","","",08-APR-15 05.37.51.095000000 PM,"",08-APR-15 05.37.51.095000000 PM
40546,1028,"09-04-2015","","",08-APR-15 05.38.17.490000000 PM,"",08-APR-15 05.38.17.490000000 PM
40548,2127,"09-04-2015","","",08-APR-15 05.38.54.618000000 PM,"",08-APR-15 05.38.54.618000000 PM
40549,2138,"09-04-2015","","",08-APR-15 05.39.26.302000000 PM,"",08-APR-15 05.39.26.302000000 PM
49724,2710,"17-07-2015","","",16-JUL-15 04.43.11.670000000 PM,"",16-JUL-15 04.43.11.670000000 PM
49725,2711,"17-07-2015","","",16-JUL-15 04.43.43.494000000 PM,"",16-JUL-15 04.43.43.494000000 PM
20398,607,"07-08-2014","","",06-AUG-14 04.59.52.023000000 PM,"",06-AUG-14 04.59.52.023000000 PM
43014,1011,"04-05-2015","","",03-MAY-15 05.33.36.612000000 PM,"",03-MAY-15 05.33.36.612000000 PM
9965,1011,"17-01-2014","","",16-JAN-14 07.00.13.658000000 PM,"",16-JAN-14 07.00.13.658000000 PM
43015,1018,"04-05-2015","","",03-MAY-15 05.34.22.476000000 PM,"",03-MAY-15 05.34.22.476000000 PM
20399,608,"07-08-2014","","",06-AUG-14 05.00.09.027000000 PM,"",06-AUG-14 05.00.09.027000000 PM
20400,610,"07-08-2014","","",06-AUG-14 05.01.46.764000000 PM,"",06-AUG-14 05.01.46.764000000 PM
43016,1020,"04-05-2015","","",03-MAY-15 05.35.38.745000000 PM,"",03-MAY-15 05.35.38.745000000 PM
43017,1022,"04-05-2015","","",03-MAY-15 05.35.52.115000000 PM,"",03-MAY-15 05.35.52.115000000 PM
43018,1023,"04-05-2015","","",03-MAY-15 05.35.59.743000000 PM,"",03-MAY-15 05.35.59.743000000 PM
43019,1025,"04-05-2015","","",03-MAY-15 05.36.24.282000000 PM,"",03-MAY-15 05.36.24.282000000 PM
43020,1027,"04-05-2015","","",03-MAY-15 05.36.41.941000000 PM,"",03-MAY-15 05.36.41.941000000 PM
4741,608,"23-09-2013","","",20-SEP-13 06.58.20.088000000 PM,"",20-SEP-13 06.58.20.088000000 PM
4742,610,"23-09-2013","","",20-SEP-13 06.59.01.100000000 PM,"",20-SEP-13 06.59.01.100000000 PM
43021,1028,"04-05-2015","","",03-MAY-15 05.37.08.867000000 PM,"",03-MAY-15 05.37.08.867000000 PM
43023,2127,"04-05-2015","","",03-MAY-15 05.37.40.130000000 PM,"",03-MAY-15 05.37.40.130000000 PM
43024,2138,"04-05-2015","","",03-MAY-15 05.38.04.747000000 PM,"",03-MAY-15 05.38.04.747000000 PM
9966,1018,"17-01-2014","","",16-JAN-14 07.00.40.334000000 PM,"",16-JAN-14 07.00.40.334000000 PM
43162,2298,"06-05-2015","","",05-MAY-15 05.15.10.268000000 PM,"",05-MAY-15 05.15.10.268000000 PM
27595,1912,"29-11-2014","","",28-NOV-14 05.20.49.875000000 PM,"",28-NOV-14 05.20.49.875000000 PM
27596,1913,"29-11-2014","","",28-NOV-14 05.21.09.375000000 PM,"",28-NOV-14 05.21.09.375000000 PM
43163,2300,"06-05-2015","","",05-MAY-15 05.15.36.413000000 PM,"",05-MAY-15 05.15.36.413000000 PM
43164,2304,"06-05-2015","","",05-MAY-15 05.16.03.121000000 PM,"",05-MAY-15 05.16.03.121000000 PM
9967,1020,"17-01-2014","","",16-JAN-14 07.02.07.479000000 PM,"",16-JAN-14 07.02.07.479000000 PM
9968,1023,"17-01-2014","","",16-JAN-14 07.02.33.688000000 PM,"",16-JAN-14 07.02.33.688000000 PM
27597,1914,"29-11-2014","","",28-NOV-14 05.21.37.158000000 PM,"",28-NOV-14 05.21.37.158000000 PM
40037,1909,"04-04-2015","","",03-APR-15 05.11.13.107000000 PM,"",03-APR-15 05.11.13.107000000 PM
6062,608,"25-10-2013","","",24-OCT-13 06.44.12.664000000 PM,"",24-OCT-13 06.44.12.664000000 PM
6063,610,"25-10-2013","","",24-OCT-13 06.45.03.613000000 PM,"",24-OCT-13 06.45.03.614000000 PM
9969,1025,"17-01-2014","","",16-JAN-14 07.03.05.560000000 PM,"",16-JAN-14 07.03.05.560000000 PM
40038,1912,"04-04-2015","","",03-APR-15 05.11.26.055000000 PM,"",03-APR-15 05.11.26.055000000 PM
40039,1913,"04-04-2015","","",03-APR-15 05.11.48.753000000 PM,"",03-APR-15 05.11.48.753000000 PM
27598,1916,"29-11-2014","","",28-NOV-14 05.21.39.685000000 PM,"",28-NOV-14 05.21.39.685000000 PM
40040,1914,"04-04-2015","","",03-APR-15 05.12.27.192000000 PM,"",03-APR-15 05.12.27.192000000 PM
9970,1027,"17-01-2014","","",16-JAN-14 07.03.35.918000000 PM,"",16-JAN-14 07.03.35.918000000 PM
9971,1028,"17-01-2014","","",16-JAN-14 07.04.01.799000000 PM,"",16-JAN-14 07.04.01.799000000 PM
40041,1916,"04-04-2015","","",03-APR-15 05.12.31.591000000 PM,"",03-APR-15 05.12.31.591000000 PM
40042,1917,"04-04-2015","","",03-APR-15 05.12.44.742000000 PM,"",03-APR-15 05.12.44.742000000 PM
40043,1918,"04-04-2015","","",03-APR-15 05.13.13.024000000 PM,"",03-APR-15 05.13.13.024000000 PM
40044,1920,"04-04-2015","","",03-APR-15 05.13.29.810000000 PM,"",03-APR-15 05.13.29.810000000 PM
40058,1011,"04-04-2015","","",03-APR-15 05.19.35.880000000 PM,"",03-APR-15 05.19.35.880000000 PM
40059,1018,"04-04-2015","","",03-APR-15 05.20.16.767000000 PM,"",03-APR-15 05.20.16.767000000 PM
40060,1020,"04-04-2015","","",03-APR-15 05.21.19.729000000 PM,"",03-APR-15 05.21.19.729000000 PM
40061,1022,"04-04-2015","","",03-APR-15 05.21.35.407000000 PM,"",03-APR-15 05.21.35.407000000 PM
40062,1023,"04-04-2015","","",03-APR-15 05.21.40.165000000 PM,"",03-APR-15 05.21.40.165000000 PM
27599,1917,"29-11-2014","","",28-NOV-14 05.21.53.507000000 PM,"",28-NOV-14 05.21.53.507000000 PM
4353,608,"12-09-2013","","",11-SEP-13 06.28.30.438000000 PM,"",11-SEP-13 06.28.30.438000000 PM
4354,610,"12-09-2013","","",11-SEP-13 06.29.17.428000000 PM,"",11-SEP-13 06.29.17.428000000 PM
27600,1918,"29-11-2014","","",28-NOV-14 05.22.19.621000000 PM,"",28-NOV-14 05.22.19.621000000 PM
27601,1920,"29-11-2014","","",28-NOV-14 05.22.40.635000000 PM,"",28-NOV-14 05.22.40.635000000 PM
40063,1025,"04-04-2015","","",03-APR-15 05.22.19.648000000 PM,"",03-APR-15 05.22.19.648000000 PM
40064,1027,"04-04-2015","","",03-APR-15 05.22.58.352000000 PM,"",03-APR-15 05.22.58.352000000 PM
40065,1028,"04-04-2015","","",03-APR-15 05.23.39.926000000 PM,"",03-APR-15 05.23.39.926000000 PM
40067,2127,"04-04-2015","","",03-APR-15 05.24.09.925000000 PM,"",03-APR-15 05.24.09.925000000 PM
40068,2138,"04-04-2015","","",03-APR-15 05.24.58.597000000 PM,"",03-APR-15 05.24.58.597000000 PM
40069,2298,"05-04-2015","","",04-APR-15 04.40.06.328000000 PM,"",04-APR-15 04.40.06.328000000 PM
40070,2300,"05-04-2015","","",04-APR-15 04.40.28.284000000 PM,"",04-APR-15 04.40.28.284000000 PM
40071,2304,"05-04-2015","","",04-APR-15 04.40.47.877000000 PM,"",04-APR-15 04.40.47.877000000 PM
40087,1670,"05-04-2015","","",04-APR-15 04.48.16.780000000 PM,"",04-APR-15 04.48.16.780000000 PM
40089,607,"05-04-2015","","",04-APR-15 04.49.10.524000000 PM,"",04-APR-15 04.49.10.524000000 PM
40090,608,"05-04-2015","","",04-APR-15 04.49.13.842000000 PM,"",04-APR-15 04.49.13.842000000 PM
40091,610,"05-04-2015","","",04-APR-15 04.49.32.115000000 PM,"",04-APR-15 04.49.32.115000000 PM
40093,2049,"05-04-2015","","",04-APR-15 04.50.35.399000000 PM,"",04-APR-15 04.50.35.399000000 PM
4473,608,"16-09-2013","","",13-SEP-13 06.19.42.186000000 PM,"",13-SEP-13 06.19.42.186000000 PM
4474,610,"16-09-2013","","",13-SEP-13 06.20.57.867000000 PM,"",13-SEP-13 06.20.57.867000000 PM
40094,2050,"05-04-2015","","",04-APR-15 04.50.50.367000000 PM,"",04-APR-15 04.50.50.367000000 PM
40095,2051,"05-04-2015","","",04-APR-15 04.52.20.614000000 PM,"",04-APR-15 04.52.20.614000000 PM
40096,2052,"05-04-2015","","",04-APR-15 04.52.24.528000000 PM,"",04-APR-15 04.52.24.528000000 PM
40097,2053,"05-04-2015","","",04-APR-15 04.52.56.928000000 PM,"",04-APR-15 04.52.56.928000000 PM
40098,2055,"05-04-2015","","",04-APR-15 04.53.31.527000000 PM,"",04-APR-15 04.53.31.527000000 PM
40099,2056,"05-04-2015","","",04-APR-15 04.53.57.192000000 PM,"",04-APR-15 04.53.57.192000000 PM
40100,2057,"05-04-2015","","",04-APR-15 04.54.03.647000000 PM,"",04-APR-15 04.54.03.647000000 PM
40101,2058,"05-04-2015","","",04-APR-15 04.54.30.512000000 PM,"",04-APR-15 04.54.30.512000000 PM
40102,2059,"05-04-2015","","",04-APR-15 04.55.05.224000000 PM,"",04-APR-15 04.55.05.224000000 PM
40103,2060,"05-04-2015","","",04-APR-15 04.55.40.910000000 PM,"",04-APR-15 04.55.40.910000000 PM
49726,2712,"17-07-2015","","",16-JUL-15 04.45.03.475000000 PM,"",16-JUL-15 04.45.03.475000000 PM
49727,2713,"17-07-2015","","",16-JUL-15 04.45.16.485000000 PM,"",16-JUL-15 04.45.16.485000000 PM
49728,2714,"17-07-2015","","",16-JUL-15 04.45.49.464000000 PM,"",16-JUL-15 04.45.49.464000000 PM
49729,2715,"17-07-2015","","",16-JUL-15 04.45.54.737000000 PM,"",16-JUL-15 04.45.54.737000000 PM
49730,2716,"17-07-2015","","",16-JUL-15 04.46.31.428000000 PM,"",16-JUL-15 04.46.31.428000000 PM
49731,2717,"17-07-2015","","",16-JUL-15 04.46.43.471000000 PM,"",16-JUL-15 04.46.43.471000000 PM
33590,1918,"28-01-2015","","",27-JAN-15 05.39.22.224000000 PM,"",27-JAN-15 05.39.22.224000000 PM
33591,1920,"28-01-2015","","",27-JAN-15 05.39.39.509000000 PM,"",27-JAN-15 05.39.39.509000000 PM
49732,2718,"17-07-2015","","",16-JUL-15 04.47.14.562000000 PM,"",16-JUL-15 04.47.14.562000000 PM
4632,608,"19-09-2013","","",18-SEP-13 06.56.58.655000000 PM,"",18-SEP-13 06.56.58.655000000 PM
4633,610,"19-09-2013","","",18-SEP-13 06.57.38.709000000 PM,"",18-SEP-13 06.57.38.709000000 PM
49733,2719,"17-07-2015","","",16-JUL-15 04.47.35.232000000 PM,"",16-JUL-15 04.47.35.232000000 PM
49734,2720,"17-07-2015","","",16-JUL-15 04.48.25.479000000 PM,"",16-JUL-15 04.48.25.479000000 PM
49736,2127,"17-07-2015","","",16-JUL-15 04.49.05.930000000 PM,"",16-JUL-15 04.49.05.930000000 PM
40129,1909,"05-04-2015","","",04-APR-15 05.05.47.111000000 PM,"",04-APR-15 05.05.47.111000000 PM
40130,1912,"05-04-2015","","",04-APR-15 05.06.00.355000000 PM,"",04-APR-15 05.06.00.355000000 PM
40131,1913,"05-04-2015","","",04-APR-15 05.06.22.803000000 PM,"",04-APR-15 05.06.22.803000000 PM
40132,1914,"05-04-2015","","",04-APR-15 05.07.17.340000000 PM,"",04-APR-15 05.07.17.340000000 PM
40133,1916,"05-04-2015","","",04-APR-15 05.07.20.803000000 PM,"",04-APR-15 05.07.20.803000000 PM
40134,1917,"05-04-2015","","",04-APR-15 05.07.51.659000000 PM,"",04-APR-15 05.07.51.659000000 PM
40135,1918,"05-04-2015","","",04-APR-15 05.08.40.705000000 PM,"",04-APR-15 05.08.40.705000000 PM
40136,1920,"05-04-2015","","",04-APR-15 05.08.56.476000000 PM,"",04-APR-15 05.08.56.476000000 PM
49737,2138,"17-07-2015","","",16-JUL-15 04.49.37.193000000 PM,"",16-JUL-15 04.49.37.193000000 PM
4856,608,"25-09-2013","","",24-SEP-13 07.00.45.502000000 PM,"",24-SEP-13 07.00.45.502000000 PM
4857,610,"25-09-2013","","",24-SEP-13 07.01.33.224000000 PM,"",24-SEP-13 07.01.33.224000000 PM
40550,2298,"10-04-2015","","",09-APR-15 04.57.05.155000000 PM,"",09-APR-15 04.57.05.155000000 PM
40551,2300,"10-04-2015","","",09-APR-15 04.57.26.590000000 PM,"",09-APR-15 04.57.26.590000000 PM
40552,2304,"10-04-2015","","",09-APR-15 04.58.02.080000000 PM,"",09-APR-15 04.58.02.080000000 PM
20416,1011,"07-08-2014","","",06-AUG-14 11.34.26.125000000 PM,"",06-AUG-14 11.34.26.125000000 PM
40569,1670,"10-04-2015","","",09-APR-15 05.04.59.036000000 PM,"",09-APR-15 05.04.59.036000000 PM
40573,607,"10-04-2015","","",09-APR-15 05.07.29.764000000 PM,"",09-APR-15 05.07.29.764000000 PM
40574,608,"10-04-2015","","",09-APR-15 05.07.32.977000000 PM,"",09-APR-15 05.07.32.977000000 PM
40575,610,"10-04-2015","","",09-APR-15 05.07.51.307000000 PM,"",09-APR-15 05.07.51.307000000 PM
40577,2049,"10-04-2015","","",09-APR-15 05.08.43.224000000 PM,"",09-APR-15 05.08.43.224000000 PM
